"EKO","Plesionika carinirostris"
"EKX","Plesionika mexicana"
"EKT","Plesionika trispinus"
"XKX","Plesionika spp"
"NDD","Pandalopsis dispar"
"NDJ","Pandalopsis japonica"
"NDP","Pandalopsis spp"
"NTF","Pantomus affinis"
"DKB","Dichelopandalus bonnieri"
"PVJ","Parapandalus narval"
"NDS","Parapandalus spinipes"
"PDZ","Pandalidae"
"PSH","Pandalus spp, Pandalopsis spp"
"EKR","Acetes erythraeus"
"EKN","Acetes indicus"
"AKS","Acetes japonicus"
"EKE","Acetes serrulatus"
"EKC","Acetes americanus"
"EKA","Acetes australis"
"ESH","Acetes chinensis"
"EKI","Acetes intermedius"
"EKS","Acetes sibogae"
"ESV","Acetes vulgaris"
"GTN","Sergestes lucens"
"SHS","Sergestidae"
"MVE","Microprosthema semilaeve"
"TPD","Stenopus hispidus"
"GBH","Atya gabonensis"
"YAJ","Atya innocous"
"TYW","Atya pilipes"
"YAC","Atya scabra"
"TYV","Atya spinipes"
"YAU","Atya sulcatipes"
"YSU","Atyopsis moluccensis"
"RKV","Caridina laevis"
"RKP","Caridina propinqua"
"CID","Caridina denticulata"
"RKI","Caridina africana"
"RKE","Caridina edulis"
"RKR","Caridina gracilirostris"
"RKN","Caridina nilotica"
"RKK","Caridina tonkinensis"
"RKW","Caridina weberi"
"CZX","Caridina spp"
"YKO","Paratya compressa"
"FYU","Acanthephyra curtirostris"
"FQQ","Acanthephyra eximia"
"FBX","Acanthephyra spp"
"YMF","Hymenodora frontalis"
"NJP","Notostomus japonicus"
"YSJ","Systellaspis braueri"
"QAX","Oplophorus spp"
"XPA","Exopalaemon annandalei"
"EXC","Exopalaemon carinicauda"
"EXN","Exopalaemon mani"
"EXO","Exopalaemon modestus"
"EXT","Exopalaemon orientalis"
"EXY","Exopalaemon styliferus"
"EXU","Exopalaemon vietnamicus"
"UFU","Leptocarpus fluminicola"
"UPO","Leptocarpus potamiscus"
"NLH","Nematopalaemon hastatus"
"NLC","Nematopalaemon schmitti"
"NLN","Nematopalaemon tenuipes"
"LKK","Palaemonetes kadiakensis"
"MPQ","Palaemonetes paludosus"
"MSZ","Palaemonetes sinensis"
"TKZ","Palaemonetes tonkinensis"
"PVR","Palaemonetes varians"
"PVV","Palaemonetes vulgaris"
"LMQ","Palaemonetes antennarius"
"PZY","Palaemonetes zariquieyi"
"LKI","Palaemonetes schmitti"
"LNQ","Leandrites indicus"
"PAA","Palaemon adspersus"
"MOZ","Palaemon concinnus"
"PNQ","Palaemon elegans"
"PVK","Palaemon gravieri"
"PMW","Palaemon paucidens"
"PIQ","Palaemon longirostris"
"PMZ","Palaemon macrodactylus"
"MMV","Palaemon maculatus"
"ONQ","Palaemon northropi"
"CPR","Palaemon serratus"
"OOJ","Palaemon ortmanni"
"OUI","Palaemon pacificus"
"OAP","Palaemon pandaliformis"
"OSK","Palaemon serrifer"
"OXH","Palaemon xiphias"
"LHK","Palaemon hancocki"
"LMW","Palaemon ritteri"
"LHY","Palaemon hiltoni"
"QPX","Palaemon spp"
"MBK","Macrobrachium carcinus"
"MNX","Macrobrachium nipponense"
"MMZ","Macrobrachium mirabile"
"MKK","Macrobrachium lanchesteri"
"PRF","Macrobrachium rosenbergii"
"MBA","Macrobrachium amazonicum"
"MBM","Macrobrachium malcolmsonii"
"HUK","Macrobrachium acanthurus"
"HJE","Macrobrachium aemulum"
"HJM","Macrobrachium americanum"
"HJT","Macrobrachium australe"
"HJI","Macrobrachium birmanicum"
"HJL","Macrobrachium caledonicum"
"HJR","Macrobrachium choprai"
"HJY","Macrobrachium dayanum"
"HDX","Macrobrachium dux"
"HQU","Macrobrachium equidens"
"HJN","Macrobrachium esculentum"
"HFO","Macrobrachium formosense"
"HJG","Macrobrachium geron"
"HGJ","Macrobrachium grandimanus"
"HHQ","Macrobrachium heterochirus"
"HJJ","Macrobrachium idae"
"HDK","Macrobrachium idella"
"BKI","Macrobrachium intermedium"
"BKA","Macrobrachium jaroense"
"BKV","Macrobrachium javanicum"
"BKK","Macrobrachium jelskii"
"BKL","Macrobrachium lamarrei"
"BKN","Macrobrachium lanceifrons"
"BKR","Macrobrachium lar"
"BKT","Macrobrachium latidactylus"
"BKS","Macrobrachium latimanus"
"BKE","Macrobrachium lepidactyloides"
"BKY","Macrobrachium lepidactylus"
"BKB","Macrobrachium macrobrachion"
"BKD","Macrobrachium mammilodactylus"
"BKH","Macrobrachium ohione"
"BKF","Macrobrachium olfersii"
"BKQ","Macrobrachium patsa"
"BJP","Macrobrachium pilimanus"
"BJD","Macrobrachium raridens"
"BJE","Macrobrachium rude"
"BJM","Macrobrachium scabriculum"
"BJG","Macrobrachium sintangense"
"BJL","Macrobrachium tenellum"
"BJJ","Macrobrachium trompii"
"BJY","Macrobrachium villosimanus"
"BJH","Macrobrachium vollenhovenii"
"BKO","Macrobrachium hancocki"
"BIK","Macrobrachium occidentale"
"RQD","Macrobrachium rathbunae"
"BJQ","Macrobrachium surinamicum"
"PPF","Macrobrachium spp"
"YFN","Cryphiops caementarius"
"NCK","Lipkebe holthuisi"
"PPZ","Palaemonidae"
"PAL","Palaemonidae"
"YMP","Hymenocera picta"
"BIQ","Benthesicymus tanneri"
"BGQ","Bentheogennema borealis"
"GFT","Glyphocrangon alata"
"GFS","Glyphocrangon spinulosa"
"GFI","Glyphocrangon sicaria"
"GFC","Glyphocrangon vicaria"
"GOQ","Glyphocrangon lowryi"
"IER","Glyphocrangon dentata"
"GJL","Argis lar"
"CGF","Crangon affinis"
"GQA","Crangon alaskensis"
"CSH","Crangon crangon"
"GQC","Crangon communis"
"GQF","Crangon franciscorum"
"GQN","Crangon nigricauda"
"GQI","Crangon nigromaculata"
"GQS","Crangon septemspinosa"
"CNZ","Crangon spp"
"ONZ","Pontocaris lacazei"
"PKQ","Pontocaris pennata"
"OFI","Pontophilus spinosus"
"EGL","Sclerocrangon salebrosa"
"SJX","Sclerocrangon atrox"
"CVL","Sclerocrangon spp"
"GNZ","Paracrangon areolata"
"MRX","Metacrangon procax"
"NCM","Notocrangon antarcticus"
"CRN","Crangonidae"
"RSH","Sicyonia brevirostris"
"YIA","Sicyonia carinata"
"YIC","Sicyonia cristata"
"YID","Sicyonia dorsalis"
"YIG","Sicyonia galeata"
"YII","Sicyonia ingentis"
"YIL","Sicyonia lancifera"
"YIS","Sicyonia stimpsoni"
"YIT","Sicyonia typica"
"YIB","Sicyonia burkenroadi"
"YIF","Sicyonia affinis"
"YIN","Sicyonia aliaffinis"
"YIO","Sicyonia disdorsalis"
"YIW","Sicyonia disedwardsi"
"YIM","Sicyonia martini"
"YIX","Sicyonia mixta"
"YIP","Sicyonia penicillata"
"YIK","Sicyonia picta"
"YIR","Sicyonia disparri"
"YIV","Sicyonia laevigata"
"HDS","Hadropenaeus lucasii"
"MPZ","Mesopaeneus tropicalis"
"YPJ","Cryptopenaeus catherinae"
"LAA","Pleoticus muelleri"
"RRS","Pleoticus robustus"
"WPX","Pleoticus spp"
"HMQ","Hymenopenaeus aequalis"
"HUD","Hymenopenaeus doris"
"HZM","Hymenopenaeus spp"
"SOK","Solenocera agassizii"
"SKF","Solenocera africana"
"SKK","Solenocera choprai"
"SOJ","Solenocera crassicornis"
"SJO","Solenocera florea"
"SJK","Solenocera geijskesi"
"SXT","Solenocera hextii"
"SKO","Solenocera koelbeli"
"SKM","Solenocera membranacea"
"SKE","Solenocera pectinata"
"SMZ","Solenocera mutator"
"SQH","Solenocera melantho"
"SAZ","Solenocera alfonso"
"SJR","Solenocera alticarinata"
"SKQ","Solenocera australiana"
"SKW","Solenocera halli"
"SJQ","Solenocera pectinulata"
"ONJ","Solenocera acuminata"
"OAJ","Solenocera algoensis"
"SZK","Solenocera spp"
"KNS","Haliporoides triarthrus"
"JAQ","Haliporoides sibogae"
"HJD","Haliporoides diomedeae"
"KNI","Haliporoides spp"
"SOZ","Solenoceridae"
"NCZ","Nematocarcinus agassizii"
"NCF","Nematocarcinus africanus"
"NYX","Nematocarcinus spp"
"LKH","Lipkius holthuisi"
"GFU","Glyphus marsupialis"
"LKG","Leptochela gracilis"
"FAJ","Pasiphaea japonica"
"FAM","Pasiphaea multidentata"
"FAV","Pasiphaea sivado"
"FAC","Pasiphaea tarda"
"RYW","Rhynchocinetes typus"
"RCY","Rhynchocinetes durbanensis"
"MYQ","Campylonotus rathbunae"
"FEI","Alpheus bisincisus"
"FEB","Alpheus brevicristatus"
"FED","Alpheus digitalis"
"FEU","Alpheus euphrosyne"
"FEL","Alpheus glaber"
"FEG","Alpheus gracilipes"
"FEE","Alpheus heterochaelis"
"FEH","Alpheus hoplocheles"
"FEJ","Alpheus japonicus"
"FEP","Alpheus spongiarum"
"FET","Alpheus stephensoni"
"FES","Alpheus sublucanus"
"OGR","Ogyrides orientalis"
"UUL","Eualus leptognathus"
"UUM","Eualus macilentus"
"UUI","Eualus sinensis"
"XHE","Exhippolysmata ensirostris"
"XHH","Exhippolysmata hastatoides"
"XHO","Exhippolysmata oplophoroides"
"HTB","Heptacarpus brevirostris"
"HFU","Heptacarpus futilirostris"
"HUG","Heptacarpus geniculatus"
"HSQ","Heptacarpus pandaloides"
"LUQ","Latreutes acicularis"
"LYX","Latreutes anoplonyx"
"LSQ","Latreutes laminirostris"
"LTZ","Latreutes planirostris"
"YSK","Lysmata californica"
"YMS","Lysmata seticaudata"
"YMV","Lysmata vittata"
"YSN","Lysmata amboinensis"
"YSD","Lysmata debelius"
"IRI","Spirontocaris lilljeborgii"
"IRS","Spirontocaris spinus"
"RNQ","Saron neglectus"
"RKU","Processa canaliculata"
"RKD","Processa edulis"
"RKJ","Processa peruviana"
"RXK","Processa spp"
"DCP","Natantia"
"LOJ","Panulirus longipes"
"NUJ","Panulirus japonicus"
"NUT","Panulirus interruptus"
"NUV","Panulirus versicolor"
"LMS","Panulirus polyphagus"
"NUR","Panulirus ornatus"
"LOY","Panulirus regius"
"SLC","Panulirus argus"
"NUE","Panulirus echinatus"
"NUP","Panulirus penicillatus"
"NUL","Panulirus laevicauda"
"LOK","Panulirus homarus"
"NUU","Panulirus inflatus"
"LOA","Panulirus cygnus"
"NUG","Panulirus gracilis"
"NLG","Panulirus guttatus"
"NLI","Panulirus marginatus"
"NLQ","Panulirus pascuensis"
"NLJ","Panulirus stimpsoni"
"ULB","Panulirus albiflagellum"
"SLV","Panulirus spp"
"LBC","Jasus lalandii"
"LOF","Jasus frontalis"
"LOG","Jasus verreauxi"
"LBT","Jasus tristani"
"LOR","Jasus edwardsii"
"JSN","Jasus novaehollandiae"
"JSP","Jasus paulensis"
"JSX","Jasus spp"
"JUJ","Justitia japonica"
"JUL","Justitia longimanus"
"JUT","Justitia mauritiana"
"JUI","Justitia chani"
"JUV","Justitia vericeli"
"INO","Palinustus mossambicus"
"INR","Palinustus truncatus"
"INC","Palinustus unicornutus"
"INW","Palinustus waguensis"
"PJH","Projasus bahamondei"
"PJJ","Projasus parkeri"
"PSL","Palinurus mauritanicus"
"SLO","Palinurus elephas"
"SLN","Palinurus delagoae"
"SLS","Palinurus gilchristi"
"NRH","Palinurus charlestoni"
"CRW","Palinurus spp"
"INN","Linuparus somniosus"
"IND","Linuparus sordidus"
"INJ","Linuparus trigonus"
"INZ","Linuparus spp"
"URW","Puerulus sewelli"
"URL","Puerulus angulatus"
"URT","Puerulus carinatus"
"URV","Puerulus velutinus"
"URH","Puerulus spp"
"VLO","Palinuridae"
"TJQ","Thaumastocheles japonicus"
"TCZ","Thaumastocheles zaleucus"
"THW","Thaumastochelopsis wardi"
"CRD","Astacus leptodactylus"
"AAS","Astacus astacus"
"AKC","Astacus pachypus"
"PCL","Pacifastacus leniusculus"
"FTQ","Pacifastacus fortis"
"FSG","Pacifastacus nigrescens"
"AUP","Austropotamobius pallipes"
"UTT","Austropotamobius torrentium"
"EWA","Astacidae"
"RCW","Procambarus clarkii"
"PCC","Procambarus acutus"
"RQA","Procambarus alleni"
"RKT","Procambarus bivitattus"
"RKX","Procambarus fallax"
"RKY","Procambarus hayi"
"RKH","Procambarus hirsutus"
"RKO","Procambarus troglogytes"
"OBQ","Procambarus spp"
"OKI","Orconectes immunis"
"ORL","Orconectes limosus"
"OKN","Orconectes nais"
"OKR","Orconectes rusticus"
"OKV","Orconectes virilis"
"OKO","Orconectes propinquus"
"BQC","Barbicambarus cornutus"
"EBC","Cambarellus blacki"
"MBO","Cambarus bartonii"
"DCS","Distocambarus carlsoni"
"FCB","Fallicambarus byersi"
"FXL","Faxonella clypeata"
"HBT","Hobbseus attenuatus"
"TBM","Troglocambarus maclanei"
"ACZ","Cambaridae"
"AIG","Astacopsis gouldi"
"AIQ","Astacopsis franklinii"
"NFF","Paranephrops planifrons"
"TUQ","Parastacus nicoleti"
"TUY","Parastacus brasiliensis"
"AYA","Euastacus armatus"
"CRT","Cherax tenuimanus"
"CDT","Cherax destructor"
"CRP","Cherax quadricarinatus"
"CXJ","Cherax albidus"
"CJF","Parastacidae"
"IBA","Ibacus alticrenatus"
"IBB","Ibacus brevipes"
"IBR","Ibacus brucei"
"IBC","Ibacus ciliatus"
"IBN","Ibacus novemdentatus"
"IBE","Ibacus peronii"
"IBQ","Ibacus pubescens"
"RRN","Parribacus antarcticus"
"RRK","Parribacus caledonicus"
"IBH","Parribacus holthuisi"
"IBJ","Parribacus japonicus"
"IBL","Parribacus perlatus"
"IBS","Parribacus scarlatinus"
"THQ","Thenus orientalis"
"TVX","Thenus spp"
"YLB","Scyllarus batei"
"YLE","Scyllarus bertholdii"
"SCY","Scyllarus arctus"
"YLV","Scyllarus brevicornis"
"YLM","Scyllarus martensii"
"YLY","Scyllarus pygmaeus"
"YLR","Scyllarus rugosus"
"YLX","Scyllarus spp"
"YLL","Scyllarides latus"
"YLA","Scyllarides aequinoctialis"
"YLT","Scyllarides astori"
"YLI","Scyllarides brasiliensis"
"YLD","Scyllarides deceptor"
"YLF","Scyllarides delfosi"
"YLH","Scyllarides elisabethae"
"YLJ","Scyllarides haanii"
"YLK","Scyllarides herklotsii"
"YLO","Scyllarides nodifer"
"YLG","Scyllarides roggeveeni"
"YLU","Scyllarides squammosus"
"YLC","Scyllarides tridacnophaga"
"RSD","Arctides antipodarum"
"RIJ","Arctides guineensis"
"RCK","Arctides regalis"
"EVS","Evibacus princeps"
"LOS","Scyllaridae"
"NTK","Acanthacaris caeca"
"NHI","Acanthacaris tenuimana"
"UFJ","Eunephrops bairdii"
"UPC","Eunephrops cadenasi"
"UPA","Eunephrops manningi"
"NFR","Nephropides caribaeus"
"NES","Nephropsis stewarti"
"NFK","Nephropsis acanthura"
"NFU","Nephropsis aculeata"
"NFZ","Nephropsis agassizii"
"NFT","Nephropsis atlantica"
"NFP","Nephropsis carpenteri"
"NFE","Nephropsis ensirostris"
"NFH","Nephropsis malhaensis"
"NFN","Nephropsis neglecta"
"NFO","Nephropsis occidentalis"
"NFI","Nephropsis rosea"
"NFM","Nephropsis suhmi"
"NFL","Nephropsis sulcata"
"NEM","Metanephrops mozambicus"
"NEA","Metanephrops andamanicus"
"MEC","Metanephrops challengeri"
"MFU","Metanephrops arafurensis"
"MFT","Metanephrops armatus"
"MFL","Metanephrops australiensis"
"MFI","Metanephrops binghami"
"MFO","Metanephrops boschmai"
"MFM","Metanephrops formosanus"
"MFJ","Metanephrops japonicus"
"MFN","Metanephrops neptunus"
"MFS","Metanephrops rubellus"
"MFQ","Metanephrops sagamiensis"
"MFK","Metanephrops sibogae"
"MFD","Metanephrops sinensis"
"MFH","Metanephrops thomsoni"
"MFV","Metanephrops velutinus"
"MWF","Metanephrops spp"
"NEP","Nephrops norvegicus"
"LBA","Homarus americanus"
"HCW","Homarus capensis"
"LBE","Homarus gammarus"
"LBS","Homarus spp"
"THV","Thymopides grobovi"
"TQB","Thymops birsteini"
"TQN","Thymopsis nilenta"
"NEX","Nephropidae"
"SJT","Stereomastis sculpta"
"UEB","Stereomastis suhmi"
"JLB","Polycheles typhlops"
"NFJ","Neoglyphea inopinata"
"BSQ","Palibythus magnificus"
"LLQ","Palinurellus gundlachi"
"LLW","Palinurellus wieneckii"
"TAQ","Thalassina anomala"
"UOC","Upogebia capensis"
"UOM","Upogebia major"
"UOP","Upogebia pugettensis"
"UPJ","Upogebia pusilla"
"UPW","Upogebia wuhsienweni"
"ISN","Callianassa australiensis"
"INB","Callianassa biffari"
"ISF","Callianassa californiensis"
"ISG","Callianassa gigas"
"ISJ","Callianassa japonica"
"ISK","Callianassa kraussi"
"ISU","Callianassa petalura"
"IST","Callianassa turnerana"
"LLY","Callianassa tyrrhena"
"CZP","Callianassa spp"
"ACX","Acanthaxius caespitosa"
"AXO","Axiopsis baronai"
"CDQ","Calocarides quinqueseriatus"
"NXV","Neaxius vivesi"
"EOD","Enoplometopus daumi"
"EQD","Enoplometopus debelius"
"EMH","Enoplometopus holthuisi"
"EMK","Enoplometopus occidentalis"
"LOX","Reptantia"
"AYS","Astacidae, Cambaridae"
"BNK","Albunea lucasia"
"EID","Lepidopa deamae"
"ERK","Petrochirus californiensis"
"CBI","Clibanarius panamensis"
"ERR","Emerita rathbunae"
"EIA","Emerita analoga"
"EZI","Emerita austroafricana"
"HJK","Hippa pacifica"
"HIQ","Hippa strigillata"
"JBM","Hippa ovalis"
"BQL","Birgus latro"
"LQL","Pleuroncodes planipes"
"PQG","Pleuroncodes monodon"
"MDD","Munida hispida"
"UNO","Munida obesa"
"UNP","Munida propinqua"
"UNR","Munida refulgens"
"UNT","Munida tenella"
"UDQ","Munida gregaria"
"URQ","Munida rugosa"
"UEX","Munida spp"
"CZJ","Cervimunida johni"
"UWX","Uroptychus spp"
"LOQ","Galatheidae"
"NLE","Neolithodes asperrimus"
"NDW","Neolithodes diomedeae"
"KCD","Paralithodes camtschaticus"
"KCI","Paralithodes platypus"
"KCY","Paralithodes brevipes"
"KCS","Paralithodes spp"
"KCR","Lithodes santolla"
"KCM","Lithodes murrayi"
"KCT","Lithodes maja"
"KCA","Lithodes ferox"
"KAQ","Lithodes aequispina"
"KAC","Lithodes confundens"
"KCZ","Lithodes spp"
"PAG","Paralomis granulosa"
"KCU","Paralomis aculeata"
"KCV","Paralomis spinosissima"
"KCF","Paralomis formosa"
"KDD","Paralomis anamerae"
"KVV","Paralomis verrilli"
"KLV","Paralomis longipes"
"PAI","Paralomis spp"
"KCX","Lithodidae"
"DJG","Diacanthurus rubricatus"
"CZM","Paguridae"
"RZU","Sympagurus dimorphus"
"NUQ","Anomura"
"KAG","Calappa gallus"
"KAP","Calappa pelii"
"KAR","Calappa rubroguttata"
"KAT","Calappa angusta"
"KPF","Calappa flammea"
"KPN","Calappa nitida"
"KPO","Calappa ocellata"
"KPS","Calappa sulcata"
"KPH","Calappa hepatica"
"KPV","Calappa convexa"
"KPU","Calappa saussurei"
"KPL","Calappa lophos"
"KPK","Calappa calappa"
"KPP","Calappa philargius"
"KPG","Calappa granulata"
"HGV","Hepatus gronovii"
"HUY","Hepatus pudibundus"
"HFK","Hepatus kossmanni"
"HFL","Hepatus lineatus"
"MQU","Matuta lunaris"
"MQP","Matuta planipes"
"MQV","Matuta victor"
"YMG","Platymera gaudichaudii"
"OLV","Paromola cuvieri"
"JDC","Paromola japonica"
"OAT","Homola barbata"
"OOF","Ocypode africana"
"OOK","Ocypode cursor"
"OYQ","Ocypode rotundata"
"ODK","Ocypode ceratophthalmus"
"ODD","Ocypode cordimanus"
"QDE","Ocypode madagascariensis"
"QDK","Ocypode ryderi"
"QIX","Ocypode spp"
"UCG","Uca tangeri"
"UCC","Ucides cordatus"
"UCD","Ucides occidentalis"
"MHQ","Macrophtalmus depressus"
"KDA","Cardisoma armatum"
"KDG","Cardisoma guanhumi"
"KDC","Cardisoma carnifex"
"KDK","Cardisoma crassum"
"DIR","Cardisoma hirtipes"
"DJL","Cardisoma longipes"
"DJR","Cardisoma rotundum"
"GKP","Gecarcinus planatus"
"GKQ","Gecarcinus quadratus"
"GKM","Gecarcinus malpilensis"
"GED","Gecarcoidea lalandii"
"DRH","Dromia erythropus"
"DRO","Dromia dormia"
"DME","Dromia personata"
"LUW","Lauridromia indica"
"LDQ","Lauridromia dehaani"
"RAQ","Ranina ranina"
"EHK","Ethusa ciliatifrons"
"GAK","Galene bispinosa"
"KKM","Cancer amphioetus"
"KKN","Cancer antennarius"
"CRK","Cancer irroratus"
"DUN","Cancer magister"
"KKJ","Cancer johngarthi"
"CRE","Cancer pagurus"
"CRJ","Cancer borealis"
"ROC","Cancer productus"
"KCB","Cancer bellianus"
"CWE","Cancer edwardsii"
"CAD","Cancridae"
"NPJ","Panopeus africanus"
"KPC","Carpilius corallinus"
"KPX","Carpilius convexus"
"KPM","Carpilius maculatus"
"EIE","Etisus laevimanus"
"ESX","Etisus splendidus"
"EUX","Etisus utilis"
"EDU","Etisus dentatus"
"OZV","Ozius verreauxii"
"OZG","Ozius guttatus"
"OZT","Ozius tuberculosus"
"EHH","Eriphia smithii"
"EQS","Eriphia sebana"
"EIK","Eriphia verrucosa"
"TGX","Atergatopsis signatus"
"HQA","Hypothalassia armata"
"MPW","Myomenippe hardwickii"
"MMF","Myomenippe fornasinii"
"EXH","Epixanthus dentatus"
"HWP","Homalaspis plana"
"STC","Menippe mercenaria"
"MIQ","Menippe nodifrons"
"ENF","Menippe frontalis"
"MHZ","Menippe rumphii"
"KNR","Cronius ruber"
"RSQ","Arenaeus cribrarius"
"REX","Arenaeus mexicanus"
"KHN","Charybdis natator"
"KHF","Charybdis feriatus"
"YBJ","Charybdis japonica"
"YBF","Charybdis affinis"
"YBN","Charybdis anisodon"
"YBU","Charybdis annulata"
"YBT","Charybdis truncata"
"YBH","Charybdis longicollis"
"YFB","Charybdis bimaculata"
"YHW","Charybdis hawaiensis"
"YVB","Charybdis hellerii"
"YZB","Charybdis miles"
"YBX","Charybdis spp"
"SCD","Portunus pelagicus"
"OSX","Portunus gibbesii"
"GAZ","Portunus trituberculatus"
"OSQ","Portunus hastatus"
"RTQ","Portunus spinimanus"
"UNG","Portunus sanguinolentus"
"OUE","Portunus asper"
"OUX","Portunus xantusii"
"PVQ","Portunus validus"
"QAI","Portunus haanii"
"CRS","Portunus spp"
"ODV","Podophthalmus vigil"
"TLK","Thalamita crenata"
"TAX","Thalamita spinimana"
"QOX","Thalamita spp"
"BNQ","Bathynectes piperitus"
"EHD","Euphylax dovii"
"EYX","Euphylax robustus"
"MQL","Macropipus tuberculatus"
"UML","Portumnus latipes"
"KLM","Callinectes amnicola"
"CRB","Callinectes sapidus"
"KLG","Callinectes marginatus"
"KLP","Callinectes pallidus"
"CRZ","Callinectes danae"
"CRC","Callinectes toxotes"
"KLB","Callinectes bocourti"
"KLE","Callinectes exasperatus"
"KLL","Callinectes larvatus"
"KLC","Callinectes maracaiboensis"
"KLO","Callinectes ornatus"
"KLU","Callinectes arcuatus"
"KLI","Callinectes bellicosus"
"KLS","Callinectes similis"
"KLT","Callinectes rathbunae"
"CAL","Callinectes spp"
"OVP","Ovalipes punctatus"
"QIA","Ovalipes iridescens"
"CRG","Carcinus maenas"
"CMR","Carcinus aestuarii"
"CZW","Carcinus spp"
"MUD","Scylla serrata"
"YLW","Scylla olivacea"
"YAR","Scylla paramamosain"
"YAT","Scylla tranquebarica"
"YUX","Scylla spp"
"LIO","Necora puber"
"ICC","Liocarcinus corrugatus"
"IOD","Liocarcinus depurator"
"LQA","Liocarcinus arcuatus"
"LQV","Liocarcinus vernalis"
"LQZ","Liocarcinus spp"
"QPH","Polybius henslowii"
"SWM","Portunidae"
"GPJ","Goniopsis pelii"
"GIK","Goniopsis pulchra"
"GSQ","Grapsus grapsus"
"GUJ","Grapsus albolineatus"
"GPK","Grapsus tenuicrustatus"
"YGT","Pachygrapsus transversus"
"YGM","Pachygrapsus marmoratus"
"ERQ","Sesarma angolense"
"RMS","Sesarma sulcatum"
"MGQ","Metagrapsus messor"
"VAL","Varuna litterata"
"VAU","Varuna yui"
"EJV","Episesarma versicolor"
"EJC","Episesarma chengtongense"
"EJM","Episesarma mederi"
"EJP","Episesarma palawanense"
"EJI","Episesarma singaporense"
"UIT","Plagusia tuberculata"
"JMO","Neosarmatium meinerti"
"ERS","Eriocheir sinensis"
"AXG","Carcinoplax longimanus"
"MXI","Mithrax spinosissimus"
"MXT","Mithrax armatus"
"TEV","Stenocionops ovata"
"SCR","Maja squinado"
"JCP","Maja crispata"
"JCG","Maja goltziana"
"JCX","Maja spp"
"MJP","Maiopsis panamensis"
"ZYA","Schizophrys aspera"
"ZYD","Schizophrys dama"
"CRQ","Chionoecetes opilio"
"CVB","Chionoecetes bairdi"
"CWJ","Chionoecetes japonicus"
"PCR","Chionoecetes spp"
"JAJ","Jacquinotia edwardsii"
"MVD","Hyas araneus"
"MVH","Hyas coarctatus"
"MJW","Hyas spp"
"HBZ","Erimacrus isenbeckii"
"KEM","Libinia emarginata"
"ELQ","Chaceon eldorado"
"CGE","Chaceon maritae"
"HNQ","Chaceon macphersoni"
"HBJ","Chaceon bicolor"
"HNX","Chaceon granulatus"
"HOQ","Chaceon australis"
"HKH","Chaceon karubar"
"HQP","Chaceon poupini"
"KEF","Chaceon affinis"
"CRR","Chaceon quinquedens"
"HBN","Chaceon notialis"
"HFB","Chaceon fenneri"
"GER","Chaceon spp"
"GRQ","Geryon longipes"
"GEY","Geryonidae"
"UIS","Plagusia depressa"
"NBZ","Percnon gibbesi"
"IFY","Platymaia turbynei"
"CRA","Brachyura"
"FCX","Crustacea"
"CRU","Crustacea"
"KDN","Chatoderma argenteum"
"RTW","Prochaetoderma californicum"
"DDC","Dondersia californica"
"KHU","Chiton articulatus"
"KHS","Chiton stokesii"
"KHX","Chiton spp"
"KPQ","Acanthopleura granulata"
"OKK","Tonicia schrammi"
"NLK","Tonicella rubra"
"KCQ","Callistochiton portobelensis"
"IKB","Ischnochiton boogii"
"NYN","Hanleya hanleyi"
"KPT","Chaetopleura apiculata"
"CZQ","Ceratozona squalida"
"LFY","Placiphorella pacifica"
"KKD","Acanthochitona andersoni"
"KSZ","Leptochiton kerguelensis"
"NTX","Antalis entale"
"DEG","Dentalium agassizi"
"KRZ","Fissidentalium aegeum"
"HMX","Heteroschismoides callithrix"
"USH","Pulsellum salishorum"
"PEE","Littorina littorea"
"PER","Littorina spp"
"LRZ","Littoraria scabra"
"EKG","Tectarius grandinatus"
"EKQ","Tectarius coronatus"
"EQP","Tectarius pagodus"
"NDY","Nodilittorina pyramidalis"
"HXU","Hexaplex nigritus"
"HXX","Hexaplex radiax"
"HXJ","Hexaplex ambiguus"
"HXK","Hexaplex princeps"
"HXH","Hexaplex cichoreum"
"HXR","Hexaplex angularis"
"HZX","Hexaplex spp"
"UXP","Murex pecten"
"UXT","Murex ternispina"
"UXR","Murex trapa"
"UXU","Murex tribulus"
"MXX","Murex scolopax"
"MUE","Murex spp"
"FTR","Phyllonotus brassica"
"FTY","Phyllonotus erythrostoma"
"FTG","Phyllonotus regius"
"FNT","Phyllonotus trunculus"
"FLM","Phyllonotus margaritensis"
"FLO","Phyllonotus pomum"
"FNX","Phyllonotus duplex"
"CHQ","Thais chocolata"
"HQK","Thais calloensis"
"HQM","Thais haemastoma"
"HQJ","Thais melones"
"HSV","Thais aculeata"
"HIW","Thais alouina"
"HGZ","Thais armigera"
"HBF","Thais bufo"
"HUZ","Thais tuberosa"
"HSZ","Thais deltoidea"
"ISO","Thais coronata"
"ISD","Thais nodosa"
"IBX","Thais spp"
"UPQ","Purpura pansa"
"UPX","Purpura panama"
"UQP","Purpura persica"
"KFT","Calotrophon turritus"
"YJT","Cymia tecta"
"YJL","Cymia lacera"
"UUR","Haustellum recurvirostris"
"UUQ","Haustellum haustellum"
"UTH","Haustellum chrysostoma"
"UTD","Haustellum donmoorei"
"UTS","Haustellum messorius"
